tweet_id,customer_message,gold_intent,predicted_intent,intent_failure,confidence,expected_escalation,predicted_escalation,escalation_failure,escalation_reason,response,response_length
2915835,Iâve been calling @115821 all day! And I never got my package. I had one day shipping and Iâm so frustrated...it was supposed to be here yesterday but now it wonât be here until next week ð.,delivery_problem,delivery_problem,False,0.6472694689755374,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@115821 I'm so sorry to hear about the delay and the frustration with the phone support! To help us look into this, could you please let us know which carrier was assigned to your delivery? You can find this information under your order details here: https://t.co/Y5jpI9gRhE ^CH",278
644092,"@AmazonHelp And I don't see why I should have to be kept waiting for refunds for problems caused by Amazon's lack of proper quality packaging, etc.",returns_refunds,returns_refunds,False,0.6661339258841193,False,True,True,Customer reports an unresolved financial issue. Human review is appropriate.,I’m sorry to hear about the packaging issues and the delay in your refund. Please reply to the email sent to you by our support team so we can help resolve this for you. ^PJ,173
2435220,@AmazonHelp Did all that. I noticed that FSgo clears up when it goes to commercials.  Why do all of the apps do this? Are apps not up to date for this?,technical_issue,digital_content,True,0.7075673566887062,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer I'm sorry to hear you're still experiencing these issues. Since the problem persists across multiple apps, please reach out to us here for further assistance: https://t.co/hApLpMlfHN ^HC",196
229813,"@AmazonHelp No, none. Whatâs the point in paying for prime when you donât receive your items the next day as stated?",prime_membership,prime_membership,False,0.9517955200069037,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I'm sorry for the frustration with your delivery times. To help us look into this, could you please confirm if the delivery date provided in your order confirmation email was missed? ^KM",186
590817,"@AmazonHelp #AmazonPrime.. you'll get your #package, it just might not be on time and could be #smashed.",delivery_problem,product_issue,True,0.33139354192008075,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,Sorry to hear your package arrived damaged. Please share your details here: https://t.co/beaaDm0muc and we'll have this sorted. ^GK,131
580581,@115850 received servify insurance policy which i bought along with @132994  @132995 @139570  but still fone is missing..lol,product_issue,delivery_problem,True,0.5294767658912263,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,I'm sorry to hear that your phone is missing. Please fill out this form to report the issue: https://t.co/beaaDm0muc. ^SI,121
989620,"@115850 Fire stick is constantly getting restarted with message Optimizing system storage and application, what to do?",technical_issue,other,True,0.3028931366928541,False,False,False,Message does not contain a clear high-risk or unresolved-support signal.,"I'm sorry to hear your Fire Stick is constantly restarting. Please try the troubleshooting steps listed here: https://t.co/tPv3EAUP7H. If the issue persists, you can report it to our support team here: https://t.co/rS49hgaADF for further assistance.",249
502481,"@AmazonHelp hi, I have prime membership but can only listen to certain songs on the amazon music app? Does the prime membership not include prime music or?",prime_membership,prime_membership,False,0.9885316410884701,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"Hi there, Prime Music is included with your Prime membership, but it is separate from Amazon Music Unlimited. You can learn more about the differences here: https://t.co/oMmDl0SC7l and https://t.co/SQCOLItUmV. If you are still having trouble accessing the songs, try logging out and back into the app to ensure you are using the correct account. ^JJ",349
1615542,@115850 kindly take it seriously and help me in this matter because some wrong has happened and your team is not aware of it. Waiting!!,technical_issue,technical_issue,False,0.3372214353912169,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I'm sorry to hear about the trouble you're experiencing. To help us investigate this further, please fill in this form: https://t.co/GIJyeYqKE0 and we'll look into it for you. ^AB",179
2525446,@AmazonHelp Iâve already talked to to Customer service 3 times I just want to voice my displeasure on a public forum,support_followup,support_followup,False,0.9170642375841315,True,True,False,Customer reports repeated support attempts or complaints. Human follow-up is appropriate.,"@Customer I understand your frustration. To ensure we can address your concerns properly, please share your details here: https://t.co/JzP7hlA23B? ^MC",150
1614877,@115850 @AmazonHelp my recharge failed due to Ur technical issue...and evn the money is not refunded...,amazon_pay,amazon_pay,False,0.7968959855604604,True,True,False,Customer reports an unresolved financial issue. Human review is appropriate.,"@115850 Sorry to hear about the issue with your recharge and refund. Kindly connect with our support team here: https://t.co/TdDksLo6Mf. We'll look into this for you. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^PS",300
306597,@AmazonHelp Already informed the team. But haven't received my refund,returns_refunds,delivery_problem,True,0.37995987600777864,False,True,True,Customer reports an unresolved financial issue. Human review is appropriate.,"@Customer We're sorry to hear your refund hasn't arrived yet. Please check your email for a message from us with further details and instructions on how to proceed. If you don't see it, let us know so we can assist you further.",227
359778,"@115850 I didn't Recieved my cashback yet, give me my cashback asap,i m extremely upset with your pathetic service (__email__)",amazon_pay,delivery_problem,True,0.34281153507100687,False,True,True,Customer reports an unresolved financial issue. Human review is appropriate.,@115850 I'm sorry to hear about the delay with your cashback. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN,147
988110,@115850 is the third class company which yet not refunded my payback balance to my account,amazon_pay,amazon_pay,False,0.5558841728226029,True,True,False,Customer reports an unresolved financial issue. Human review is appropriate.,"@115850 I'm sorry to hear about the delay with your refund. To help us look into this, please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you. ^VN",171
2507270,@AmazonHelp helpppp meeee ya people never sent me my sleeping bag and it says it did and Iï¸ need it for tomorrow ð­ð­,other,account_access,True,0.2248579258737622,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer I'm so sorry to hear your sleeping bag hasn't arrived, especially since you need it for tomorrow! Please contact our support team via the link provided in your DM so we can look into this for you. ^BS",210
1160647,"@115830 Hi got an email about a refund but itâs a diff card now than the one I paid on as itâs a new card, will that make a difference?",returns_refunds,returns_refunds,False,0.7473278260305825,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,@115830 Sorry for the confusion. Please contact us here: https://t.co/vlvfJr4nN9 and we'll be glad to help you. ^SI,115
347943,@AmazonHelp Yes I know tht...want to know will I get valid warranty if purchased frm othr e-commerce site?,order_management,product_information,True,0.9617138898401224,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer The warranty is typically provided by the manufacturer and starts from the date of purchase mentioned in the invoice. You can claim it directly with the manufacturer or their service center, regardless of where you bought the item.",241
323766,@115850 Im not able to add money to AmazonPay thr DebitCard. Im being taken to same page after filling the info.#AmazonGreatIndianFestival https://t.co/nDJn8OGBmn,payment_billing,amazon_pay,True,0.9799318472809065,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,@115850 I'm sorry to hear about the trouble adding money to Amazon Pay. Please contact our support team here: https://t.co/rS49hgaADF and we’ll be glad to help you.,164
2098728,@AmazonHelp what's the point of prime shipping if my package won't arrive on time? I'll have to wait between now &amp; Saturday? Why is that?,delivery_problem,prime_membership,True,0.8367568084128206,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I'm sorry for the delay. To help us look into this, could you please share the order number here?",97
2179029,"@AmazonHelp Amazon yes, and I have emailed, phoned, filed online complaints but yet no one can tell me when I'm going to get my refund.",returns_refunds,returns_refunds,False,0.4021973219122831,True,True,False,Customer indicates a previous support interaction remains unresolved. Human follow-up is appropriate.,"I’m sorry to hear you’ve been waiting so long without a clear answer. Refunds are typically processed once the returning package reaches a specific status, such as being received at a facility. Please check your order details for the latest return status to see if it has been scanned in. If it has, the refund should be initiated shortly.",339
1559838,@AmazonHelp yes your customer won't give me a compensation for an item that the price decreased overnight.,product_information,product_information,False,0.7010257573493168,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I’m sorry to hear about the frustration with the price drop. If the item hasn’t shipped yet, you can cancel the order and reorder it at the lower price. If it has already shipped, you have the option to return it and reorder the lower-priced item if you wish.",259
2583023,@AmazonHelp No info there about sms marketing. Is this SMS actually from Amazon (see screenshot) https://t.co/BxlBZqfO7B,other,support_followup,True,0.20920822375219034,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer Thanks for flagging this. Based on the sender details, this does not appear to be an official Amazon SMS. Please do not provide any personal information or click on links in the message. You can verify legitimate offers directly on your account at https://www.amazon.com.",281
444257,@AmazonHelp They why use the word guaranteed? And why charge extra for prime membership? Isnt it misleading on ur part? @115850 @115821 #ScamAlert,prime_membership,prime_membership,False,0.6832524311170755,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@115850 We understand your frustration. ""Guaranteed"" delivery refers to the estimated transit time once an item ships, but some items may be out of stock or unavailable to ship immediately. We don't have direct access to view your Amazon account over Twitter. Please drop your details over the secure link so we can investigate further. ^CB",340
1359071,@AmazonHelp The reason I ask is because I took advantage of a discounted pre-order price. I'm curious if I can use the discounted price for digital.,order_management,digital_content,True,0.5870912352444414,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer Hey there. Based on similar cases, discounts like the Prime member discount are typically only applied to physical games, so the digital pre-order may not qualify for that specific price. I recommend checking your order details to confirm the final price, or reaching out to our digital content support team for verification. ^KP",339
2896017,@115850 How come the price fluctuating so much? https://t.co/RqIMt95cC3,product_information,product_information,False,0.9265989912185844,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,@115850 Pricing and offers are determined by the sellers. You can find more details about how prices work on Amazon here: https://t.co/yQb39uNRsX,145
939607,Amazonã§è²·ã£ããã¤åæã«ã­ã£ã³ã»ã«ããããã¨èª°ãããï¼,other,digital_content,True,0.7787454696673054,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,ご不便をおかけしております。デジタルコンテンツのキャンセルは、購入後一定期間内であればお客様ご自身で手続きが可能です。お手数ですが、アカウントの「注文履歴」から該当の商品を選択し、キャンセルの手続きをお試しください。なお、ダウンロード済みや利用開始済みの場合はキャンセルできない場合がございます。詳細は、カスタマーサービスへのお問い合わせもご検討ください。,178
1601855,Amazon Is slower than a snail #freddyfiles is late @115821 do something pleaseee https://t.co/kkSHaIdc6W,delivery_problem,support_followup,True,0.2978814000558721,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,@115821 We can't gain access to your account details via Twitter. Please connect with us using this link here: https://t.co/00q4Sqj9zL and we'll have this issue checked. ^KA,173
485195,"@AmazonHelp So you're saying we need to sift through broken glass, sort it, buy packaging, and package it separately before returning it to you? Seems a little unreasonable.",returns_refunds,product_issue,True,0.8961993461379079,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I completely understand your frustration with the broken glass. To resolve this quickly and safely, please reach out to us in real time via this link: https://t.co/Y5jpI9gRhE ^JE",178
2208540,MY COPY OF THE BOOK OF DUST IS STILL NOT HERE WHO DO I CALL @115830,delivery_problem,returns_refunds,True,0.45423117509272276,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@115830 Sorry to hear your Book of Dust hasn't arrived yet! To help track it down, could you let us know who the carrier was for that order? You can also check the status here: https://t.co/Y5jpI9gRhE",200
1145916,"@AmazonHelp Iâm just letting you know this is a virus, I donât have a prime subscription",prime_membership,prime_membership,False,0.805101379177491,True,False,True,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer I'm sorry to hear about the trouble you're experiencing. Since you mentioned you do not have a Prime subscription, please let us know if you need assistance with your account or if there is a specific issue we can help you resolve. We are here to help!",262
1706245,"@AmazonHelp I was going to buy some books this afternoon and didnât.  If you donât fix the app, I will get them from someone else.",digital_content,digital_content,False,0.9177369857939488,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I’m sorry to hear about the trouble with the app. To get this resolved so you can complete your purchase, please reach out to our support team here: https://t.co/2t6DQoUmNZ",172
2776327,@115823 please how can I get in touch with amazon pay support team?,amazon_pay,amazon_pay,False,0.9971213663505591,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,@115823 Could you let us know the specific issue you've faced with Amazon Pay? We'd like to help. ^VM,101
63860,@AmazonHelp It can't be more than the total billing amt which has been finalised while placing the order right? https://t.co/p0nNRIEgmr,payment_billing,payment_billing,False,0.602170242358113,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"@Customer You're correct, the final charge should not exceed the total billing amount confirmed at the time of order placement. To help us review your specific transaction details, please send us your account information directly using this link: https://t.co/0zzYsRGek3 ^JR",274
2192402,"@AmazonHelp I haven't received such an email, as of yet.",account_access,delivery_problem,True,0.7902879579984288,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"That's odd. Could you please check your spam or junk folder to see if the email ended up there? If you still can't find it, please let us know so we can assist you further.",172
1144989,@115821 guys you need a better system. Having huge trouble getting a refund. Used debit card. Can someone call me?  (818)516-5052,payment_billing,payment_billing,False,0.5108728987688542,True,True,False,Customer requests private or sensitive support. Human follow-up is appropriate.,Hi there. I’m sorry to hear you’re having trouble with your refund. We can be reached at 0800 279 7234.,103
1207584,"@AmazonHelp This is a joke now.I just had an email from __email__ AGAIN, with the SAME INVOICE I already have. Not the one I'm missing!",product_issue,delivery_problem,True,0.42845746139106083,True,True,False,Customer describes a persistent unresolved support issue. Human follow-up is appropriate.,@Customer I’m sorry to hear you’re receiving duplicate invoices instead of the missing one. Please contact our support team here: https://t.co/vlvfJr4nN9 so we can assist you further. Please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. ^BS,314
1755259,#WhatTheHell is this @119356? Has #AmazonIndia #Login page changed? Why we not #Informed beforehand? Is this a #Phishing attempt? #Silly https://t.co/BWoR7JYDSW,account_access,account_access,False,0.5207729480591458,True,False,True,Intent confidence and historical evidence are strong enough for automated handling.,"Hi, thanks for reaching out. We understand your concern. Please do not enter any personal information on that page. You can find more information on how to identify and report phishing attempts here: https://t.co/szbmOSyVzs.",224
2344024,@AmazonHelp Thanks,other,other,False,0.7063989518411422,False,False,False,Message is positive feedback without an unresolved support issue.,You're welcome! Let us know if there's anything else we can help with.,70
43725,"Thanks to Amazon's new, experimental, delivery-gig system, we just had yet another package chucked into our yard, left out in the open next to a city sidewalk. A city sidewalk, you dolts!!! Driver sped away. @115821 Prime members since 1995.",delivery_problem,prime_membership,True,0.6668230190499266,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,I'm so sorry to hear about the frustration with your delivery. We'd like to look into this for you. Please share the details of the order here: https://t.co/yJXzZcTrmZ Thanks!,175
836501,"@115830 Hey guys! I can't seem to DM you, and it's a slightly sensitive issue - can someone DM me so I can reply to it? Thanks!",support_followup,support_followup,False,0.5104939033168487,True,True,False,Customer requests private or sensitive support. Human follow-up is appropriate.,@115830 Thanks for reaching out! I've included a link below so you can DM us directly. ^LA https://t.co/1XyLaGkcaN,114
224250,@115850 You sent me this broken gamepad and still didnt take it back ! https://t.co/2uCNtLKo5L,product_issue,product_issue,False,0.7430367126103599,True,False,True,Intent confidence and historical evidence are strong enough for automated handling.,@115850 Apologies for the experience. Please reach us from here: https://t.co/rS49hgaADF we'll look into this and assist you. ^SV,129
1307640,Another pathetic experience from Amazon india.not received my amazon pay cashback since 2 weeks @115851 @115850,amazon_pay,amazon_pay,False,0.9648005373978267,True,True,False,Unresolved financial issue detected. Human review is appropriate.,"I’m sorry to hear about the delay with your Amazon Pay cashback. To help us investigate this further, please share your details here: https://t.co/GIJyeYqKE0 and we’ll get in touch with you.",190
2314000,@AmazonHelp I placed the order on the 16th. I forget what the delivery date was but it is now saying 20-23,delivery_problem,delivery_problem,False,0.9680826717646787,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"Sorry about that. We update the delivery date if there is any certainty of delay, to avoid a bad customer experience. Request you to wait till the revised estimates.",165
493450,@AmazonHelp I'm not doubting the genuineness of your contests. You are multi billion dollars company and that takes a good amount of trust to build such a business. I was only looking for a link where we can see the winners. thanks for sending the link. Appreciate it,other,product_issue,True,0.23933422121606146,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,Thank you for your understanding and support! We are glad the link was helpful. Please stay tuned to our website for future contest announcements and results. Have a great day!,176
2894526,@AmazonHelp Yess I can sign into https://t.co/7qU3nv784c fine using the same credentials. Itâs just the Alexa app Iâm having trouble with. Been on this loop for months and I havenât even set up my echo dot yet,technical_issue,technical_issue,False,0.5353444439948518,True,True,False,Customer describes a persistent unresolved support issue. Human follow-up is appropriate.,"@Customer I’m sorry to hear you’ve been stuck in this loop for so long. Since you can sign in elsewhere, let’s try live troubleshooting to get your Echo Dot set up. Please reach us via phone here: https://t.co/JzP7hlA23B ^AB",224
181171,@AmazonHelp You can simply repay me on my Amazon wallet so that I can buy another cellphone. Looking forward for your cooperation.,amazon_pay,returns_refunds,True,0.5034608506564884,False,False,False,Intent confidence and historical evidence are strong enough for automated handling.,"I understand you would like a refund to your Amazon wallet to purchase another cellphone. However, as per our policy, we do not accept remorse returns for mobile phones. We only offer a 10-day replacement policy for damaged devices. I’m unable to process a refund in this case.",277
